date,gross,net,n_long,n_short,regime
2021-04-07,0.05381676568110043,0.05221676568110043,6,6,low
2021-04-08,0.029010374592668645,0.027410374592668645,6,6,low
2021-04-09,0.04798633159039807,0.046386331590398074,6,6,low
2021-04-10,0.007538455007717951,0.005938455007717951,6,6,low
2021-04-11,0.028603479391172727,0.027003479391172727,6,6,low
2021-04-12,0.09773586117893887,0.09613586117893887,6,6,low
2021-04-13,0.042648678283008154,0.04104867828300816,6,6,low
2021-04-14,0.11426066076881589,0.11266066076881588,6,6,low
2021-04-15,0.01746254848473429,0.015862548484734288,6,6,low
2021-04-16,-0.003046368235731213,-0.004646368235731213,6,6,low
2021-04-17,-0.0002938498168006294,-0.0018938498168006295,6,6,low
2021-04-18,-0.02564082536797578,-0.02724082536797578,6,6,low
2021-04-19,-0.023275932697427327,-0.024875932697427328,6,6,low
2021-04-20,0.006660689497203921,0.005060689497203921,6,6,low
2021-04-21,0.027682014023204075,0.026082014023204075,6,6,low
2021-04-22,0.02680859416625475,0.02520859416625475,6,6,low
2021-04-23,-0.02310261155865225,-0.024702611558652252,6,6,low
2021-04-24,0.04883503575206807,0.047235035752068076,6,6,low
2021-04-25,0.016646684754056784,0.015046684754056783,6,6,low
2021-04-26,0.043994627494110754,0.042394627494110756,6,6,low
2021-04-27,-0.022427615833830156,-0.024027615833830156,6,6,low
2021-04-28,-0.03568996987848187,-0.03728996987848187,6,6,low
2021-04-29,-0.021938881844459496,-0.023538881844459496,6,6,low
2021-04-30,-0.018035306812180265,-0.019635306812180266,6,6,low
2021-05-01,-0.03142374717912358,-0.033023747179123576,6,6,low
2021-05-02,0.09789695447774152,0.09629695447774152,6,6,low
2021-05-03,0.0877277338322276,0.08612773383222759,6,6,low
2021-05-04,0.043999732430369407,0.04239973243036941,6,6,low
2021-05-05,0.0021502524117165307,0.0005502524117165306,6,6,low
2021-05-06,-0.009729758275841025,-0.011329758275841026,6,6,low
2021-05-07,-0.0470865705749656,-0.048686570574965594,6,6,low
2021-05-08,-0.03461967181415321,-0.036219671814153205,6,6,low
2021-05-09,-0.05488620393425472,-0.056486203934254714,6,6,low
2021-05-10,0.017869198034655587,0.016269198034655586,6,6,low
2021-05-11,0.006317979712519104,0.004717979712519104,6,6,low
2021-05-12,0.0656449580831648,0.0640449580831648,6,6,low
2021-05-13,-0.0820561786462085,-0.0836561786462085,6,6,high
2021-05-14,-0.03856433229874262,-0.04016433229874262,6,6,high
2021-05-15,-0.04333050589961261,-0.04493050589961261,6,6,high
2021-05-16,-0.049811743548737436,-0.05141174354873743,6,6,high
2021-05-17,-0.012509628090387331,-0.014109628090387332,6,6,high
2021-05-18,0.009336416365847838,0.0077364163658478384,6,6,high
2021-05-19,0.06266956557016592,0.06106956557016593,6,6,high
2021-05-20,0.0035743860718358,0.0019743860718358,6,6,high
2021-05-21,0.006430475311055601,0.004830475311055601,6,6,high
2021-05-22,0.01071312737703544,0.00911312737703544,6,6,high
2021-05-23,0.03929166438632253,0.037691664386322536,6,6,high
2021-05-24,0.019617773773458493,0.018017773773458493,6,6,high
2021-05-25,0.009189636357312958,0.007589636357312958,6,6,high
2021-05-26,-0.011332423506221823,-0.012932423506221823,6,6,high
2021-05-27,-0.00722074383920808,-0.00882074383920808,6,6,high
2021-05-28,0.010002708319572562,0.008402708319572561,6,6,high
2021-05-29,-0.00782070457248879,-0.009420704572488791,6,6,high
2021-05-30,0.04688537443568866,0.04528537443568866,6,6,high
2021-05-31,0.041272013123981904,0.03967201312398191,6,6,high
2021-06-01,0.02884232608684698,0.027242326086846978,6,6,high
2021-06-02,0.018330260437187943,0.016730260437187942,6,6,high
2021-06-03,-0.012392883447506414,-0.013992883447506415,6,6,high
2021-06-04,-0.012941836988087145,-0.014541836988087146,6,6,high
2021-06-05,0.00836960263981009,0.006769602639810091,6,6,high
2021-06-06,0.013167105130356693,0.011567105130356692,6,6,high
2021-06-07,-0.006227159265027099,-0.0078271592650271,6,6,high
2021-06-08,-0.011591722921752801,-0.013191722921752802,6,6,high
2021-06-09,-0.010739053682663181,-0.012339053682663182,6,6,high
2021-06-10,0.009154310164551292,0.007554310164551292,6,6,high
2021-06-11,0.021521524063073456,0.019921524063073456,6,6,high
2021-06-12,0.013378950816339816,0.011778950816339815,6,6,high
2021-06-13,0.0007275036404658895,-0.0008724963595341105,6,6,high
2021-06-14,0.0025910069582909083,0.0009910069582909082,6,6,high
2021-06-15,0.007359220186733809,0.005759220186733809,6,6,high
2021-06-16,-0.004960531475611901,-0.006560531475611901,6,6,high
2021-06-17,0.006546831212702622,0.0049468312127026225,6,6,high
2021-06-18,-0.05086288253649536,-0.05246288253649536,6,6,high
2021-06-19,-0.01366510390938161,-0.01526510390938161,6,6,high
2021-06-20,-0.005674993186364885,-0.007274993186364885,6,6,high
2021-06-21,-0.03981993014949812,-0.041419930149498116,6,6,low
2021-06-22,0.004960026661223249,0.0033600266612232492,6,6,high
2021-06-23,0.008882159054088592,0.007282159054088592,6,6,high
2021-06-24,0.0065960678278903125,0.004996067827890313,6,6,low
2021-06-25,-0.025706139114064747,-0.027306139114064747,6,6,low
2021-06-26,0.03576244934082753,0.03416244934082753,6,6,high
2021-06-27,0.055323431952947436,0.05372343195294744,6,6,high
2021-06-28,0.02139656206769338,0.01979656206769338,6,6,high
2021-06-29,-0.014417553540687945,-0.016017553540687946,6,6,high
2021-06-30,0.00015240392673166944,-0.0014475960732683306,6,6,high
2021-07-01,-0.00017419697903647835,-0.0017741969790364784,6,6,high
2021-07-02,-0.006050900038205549,-0.0076509000382055485,6,6,high
2021-07-03,-0.009177852083483087,-0.010777852083483088,6,6,high
2021-07-04,0.012963966521414145,0.011363966521414144,6,6,low
2021-07-05,0.0006504664364607587,-0.0009495335635392413,6,6,low
2021-07-06,-0.0024387798880952,-0.0040387798880952,6,6,low
2021-07-07,0.002566411546168511,0.0009664115461685107,6,6,low
2021-07-08,0.008478013629345808,0.006878013629345808,6,6,low
2021-07-09,-0.0016289717416605592,-0.003228971741660559,6,6,low
2021-07-10,-0.003137174356992612,-0.004737174356992612,6,6,low
2021-07-11,-0.014377017272832714,-0.015977017272832714,6,6,low
2021-07-12,0.004835019312233527,0.003235019312233527,6,6,low
2021-07-13,0.005003297522633239,0.003403297522633239,6,6,low
2021-07-14,0.02311231904757973,0.02151231904757973,6,6,low
2021-07-15,0.005992711901600022,0.004392711901600022,6,6,low
2021-07-16,-0.010012624330979717,-0.011612624330979718,6,6,low
2021-07-17,0.00980397513326782,0.00820397513326782,6,6,low
2021-07-18,-0.013157492814020904,-0.014757492814020905,6,6,low
2021-07-19,-0.026285171735373987,-0.027885171735373988,6,6,low
2021-07-20,-0.03796168972607872,-0.039561689726078715,6,6,low
2021-07-21,0.0030825849820746987,0.0014825849820746986,6,6,low
2021-07-22,0.0014913600514882275,-0.0001086399485117726,6,6,low
2021-07-23,0.0014964788864668017,-0.00010352111353319833,6,6,low
2021-07-24,-0.0026586789754813323,-0.004258678975481332,6,6,low
2021-07-25,-0.01596114761464711,-0.01756114761464711,6,6,low
2021-07-26,-0.012434178648252601,-0.014034178648252602,6,6,low
2021-07-27,0.0023553669542388522,0.0007553669542388522,6,6,low
2021-07-28,0.01294890153537498,0.011348901535374979,6,6,low
2021-07-29,-0.0056510500987363346,-0.007251050098736334,6,6,low
2021-07-30,-0.002830208876349003,-0.0044302088763490035,6,6,low
2021-07-31,0.0013167271131016359,-0.0002832728868983642,6,6,low
2021-08-01,0.010969949484605604,0.009369949484605603,6,6,low
2021-08-02,0.01953850857531972,0.017938508575319718,6,6,low
2021-08-03,0.03143129682163624,0.029831296821636242,6,6,low
2021-08-04,-0.012236469922041214,-0.013836469922041215,6,6,low
2021-08-05,-0.010131704622743369,-0.01173170462274337,6,6,low
2021-08-06,-0.02784215250140232,-0.02944215250140232,6,6,low
2021-08-07,-0.006953826794555641,-0.00855382679455564,6,6,low
2021-08-08,-0.02181119297510764,-0.02341119297510764,6,6,low
2021-08-09,-0.033180235315434486,-0.034780235315434484,6,6,low
2021-08-10,-0.020064764944842613,-0.021664764944842613,6,6,low
2021-08-11,0.0032938786665689807,0.0016938786665689806,6,6,low
2021-08-12,0.04440943835284094,0.04280943835284094,6,6,low
2021-08-13,0.01181299218102453,0.01021299218102453,6,6,low
2021-08-14,-0.06862152455939269,-0.07022152455939269,6,6,low
2021-08-15,-0.017747853004755898,-0.0193478530047559,6,6,low
2021-08-16,0.01846913286729173,0.01686913286729173,6,6,low
2021-08-17,0.022761154109823857,0.021161154109823856,6,6,low
2021-08-18,0.011821009885885699,0.010221009885885698,6,6,low
2021-08-19,0.023413186841844357,0.021813186841844356,6,6,low
2021-08-20,0.025792272252516256,0.024192272252516255,6,6,low
2021-08-21,0.005583807044637578,0.003983807044637578,6,6,low
2021-08-22,0.0008903174998802846,-0.0007096825001197155,6,6,low
2021-08-23,-0.0016223721679129444,-0.0032223721679129442,6,6,low
2021-08-24,0.014267531373372964,0.012667531373372964,6,6,low
2021-08-25,0.04128236760484583,0.03968236760484583,6,6,low
2021-08-26,-0.013583403037873122,-0.015183403037873123,6,6,low
2021-08-27,0.011160527925385216,0.009560527925385216,6,6,low
2021-08-28,-0.027938965978277427,-0.029538965978277428,6,6,low
2021-08-29,-0.02603280568438587,-0.02763280568438587,6,6,low
2021-08-30,-0.0022954762558887523,-0.003895476255888752,6,6,low
2021-08-31,0.017092196228728214,0.015492196228728213,6,6,low
2021-09-01,-0.02115054407488931,-0.02275054407488931,6,6,low
2021-09-02,-0.0034040257486347356,-0.005004025748634735,6,6,low
2021-09-03,-0.026924014437643636,-0.028524014437643637,6,6,low
2021-09-04,0.04613288247856243,0.044532882478562436,6,6,low
2021-09-05,0.02937060332139585,0.02777060332139585,6,6,low
2021-09-06,0.0686596808932641,0.0670596808932641,6,6,low
2021-09-07,0.0038716504348362928,0.002271650434836293,6,6,low
2021-09-08,-0.04123872641639155,-0.04283872641639155,6,6,low
2021-09-09,-0.030295268833462626,-0.03189526883346262,6,6,low
2021-09-10,0.004506421658922259,0.002906421658922259,6,6,low
2021-09-11,-0.00374519515182678,-0.00534519515182678,6,6,low
2021-09-12,-0.04058705876905566,-0.04218705876905566,6,6,low
2021-09-13,-0.007886545774883614,-0.009486545774883615,6,6,low
2021-09-14,-0.00989417426066143,-0.011494174260661431,6,6,low
2021-09-15,0.02331412841857382,0.02171412841857382,6,6,low
2021-09-16,0.005470752249585414,0.003870752249585414,6,6,low
2021-09-17,0.003948736572409017,0.0023487365724090175,6,6,low
2021-09-18,0.0008858920413600813,-0.0007141079586399188,6,6,low
2021-09-19,-0.006407945385077926,-0.008007945385077927,6,6,low
2021-09-20,-0.003676453297123669,-0.005276453297123669,6,6,low
2021-09-21,-0.010017342925301063,-0.011617342925301064,6,6,low
2021-09-22,-0.004922110223913159,-0.006522110223913159,6,6,low
2021-09-23,-0.021665280758902502,-0.023265280758902503,6,6,low
2021-09-24,-0.03266280491471424,-0.034262804914714236,6,6,low
2021-09-25,-0.03361605114986729,-0.03521605114986729,6,6,low
2021-09-26,-0.014689136238253752,-0.016289136238253753,6,6,low
2021-09-27,-0.019107956558772697,-0.020707956558772698,6,6,low
2021-09-28,-0.041368218444177894,-0.04296821844417789,6,6,low
2021-09-29,-0.020159459034735344,-0.021759459034735345,6,6,low
2021-09-30,-0.00428358513821097,-0.00588358513821097,6,6,low
2021-10-01,0.00787088023436818,0.00627088023436818,6,6,low
2021-10-02,-0.006213511299592767,-0.007813511299592768,6,6,high
2021-10-03,-0.013463035110607039,-0.01506303511060704,6,6,high
2021-10-04,-0.006847170477724307,-0.008447170477724307,6,6,high
2021-10-05,-0.006127662197084557,-0.007727662197084557,6,6,high
2021-10-06,0.013926381122460647,0.012326381122460647,6,6,high
2021-10-07,-0.01565016956924062,-0.01725016956924062,6,6,high
2021-10-08,0.02542291853182603,0.02382291853182603,6,6,low
2021-10-09,-0.004474888055535531,-0.006074888055535531,6,6,low
2021-10-10,0.010010847682364637,0.008410847682364636,6,6,low
2021-10-11,-0.004939469055996019,-0.006539469055996019,6,6,low
2021-10-12,0.016088362228472534,0.014488362228472534,6,6,low
2021-10-13,0.0015964015409730675,-3.598459026932623e-06,6,6,low
2021-10-14,0.014542563194390058,0.012942563194390057,6,6,low
2021-10-15,0.004111070588548094,0.0025110705885480937,6,6,low
2021-10-16,-0.0132482621228832,-0.014848262122883201,6,6,high
2021-10-17,-0.001706223552940575,-0.003306223552940575,6,6,high
2021-10-18,0.009997833507344291,0.00839783350734429,6,6,high
2021-10-19,-0.016168506247309648,-0.01776850624730965,6,6,high
2021-10-20,0.012897108796754611,0.01129710879675461,6,6,high
2021-10-21,0.0054293069129677666,0.0038293069129677667,6,6,low
2021-10-22,0.02165904634269089,0.02005904634269089,6,6,low
2021-10-23,0.01801755620259758,0.01641755620259758,6,6,low
2021-10-24,0.03122567506571118,0.02962567506571118,6,6,low
2021-10-25,0.04129237886493688,0.03969237886493688,6,6,low
2021-10-26,-0.003259749696985703,-0.004859749696985703,6,6,low
2021-10-27,-0.029829882397052747,-0.031429882397052744,6,6,low
2021-10-28,-0.028236085945132976,-0.029836085945132977,6,6,low
2021-10-29,-0.018522833111915417,-0.020122833111915418,6,6,low
2021-10-30,-0.004762734334177152,-0.006362734334177152,6,6,low
2021-10-31,-0.0010083853992198383,-0.002608385399219838,6,6,low
2021-11-01,-0.02213012326605058,-0.02373012326605058,6,6,low
2021-11-02,-0.01122059483594114,-0.01282059483594114,6,6,low
2021-11-03,0.01603237455055834,0.01443237455055834,6,6,low
2021-11-04,0.016991760316354316,0.015391760316354315,6,6,low
2021-11-05,0.018257455603584324,0.016657455603584323,6,6,low
2021-11-06,-0.006785239746536765,-0.008385239746536766,6,6,low
2021-11-07,-0.012210239325833665,-0.013810239325833666,6,6,low
2021-11-08,-0.01032722137117317,-0.01192722137117317,6,6,low
2021-11-09,0.01184606178359825,0.01024606178359825,6,6,low
2021-11-10,0.007820312145944745,0.006220312145944745,6,6,low
2021-11-11,0.017667692012266076,0.016067692012266075,6,6,low
2021-11-12,0.0032793596087197854,0.0016793596087197854,6,6,low
2021-11-13,0.014142790910257469,0.012542790910257468,6,6,low
2021-11-14,-0.0018034544373954076,-0.0034034544373954074,6,6,low
2021-11-15,0.007081267141800879,0.005481267141800879,6,6,low
2021-11-16,0.0029975840958604174,0.0013975840958604174,6,6,low
2021-11-17,0.011376710748917582,0.009776710748917582,6,6,low
2021-11-18,0.03052098867445133,0.02892098867445133,6,6,low
2021-11-19,0.006003898753828172,0.0044038987538281725,6,6,low
2021-11-20,0.015915887684950364,0.014315887684950363,6,6,low
2021-11-21,0.013196719909295194,0.011596719909295193,6,6,low
2021-11-22,-0.0021328124851168386,-0.0037328124851168385,6,6,low
2021-11-23,-0.015662335102884978,-0.01726233510288498,6,6,low
2021-11-24,-0.008807370550723923,-0.010407370550723924,6,6,low
2021-11-25,-0.010579859084603634,-0.012179859084603634,6,6,low
2021-11-26,0.010417695269181636,0.008817695269181636,6,6,low
2021-11-27,-0.0027111329079966863,-0.004311132907996686,6,6,low
2021-11-28,0.012844794996121121,0.01124479499612112,6,6,low
2021-11-29,0.008795867458127516,0.007195867458127516,6,6,low
2021-11-30,0.003565301782260012,0.001965301782260012,6,6,low
2021-12-01,-0.00861401635132978,-0.01021401635132978,6,6,low
2021-12-02,0.039493257943121904,0.03789325794312191,6,6,low
2021-12-03,0.05443707558206383,0.05283707558206383,6,6,low
2021-12-04,0.003139841962654242,0.0015398419626542418,6,6,low
2021-12-05,-0.004510336561790375,-0.006110336561790375,6,6,low
2021-12-06,-0.013775558487574602,-0.015375558487574603,6,6,low
2021-12-07,0.0013446462274348536,-0.00025535377256514645,6,6,low
2021-12-08,-0.004027663497968945,-0.0056276634979689445,6,6,low
2021-12-09,-0.005788299360965265,-0.007388299360965265,6,6,low
2021-12-10,-0.003768823061049493,-0.005368823061049493,6,6,low
2021-12-11,0.0034198715249632965,0.0018198715249632964,6,6,low
2021-12-12,-0.003620378584256387,-0.005220378584256387,6,6,low
2021-12-13,0.002222384275896574,0.0006223842758965737,6,6,low
2021-12-14,-0.05436102606824071,-0.05596102606824071,6,6,low
2021-12-15,-0.008380100426127033,-0.009980100426127033,6,6,low
2021-12-16,-0.004179131755823927,-0.005779131755823927,6,6,low
2021-12-17,0.007724807793409423,0.006124807793409424,6,6,low
2021-12-18,0.02571772856985346,0.024117728569853458,6,6,low
2021-12-19,0.020393660079267455,0.018793660079267454,6,6,low
2021-12-20,-0.012958978275876575,-0.014558978275876575,6,6,low
2021-12-21,-0.02564957529698844,-0.027249575296988442,6,6,low
2021-12-22,-0.013257925467874531,-0.014857925467874532,6,6,low
2021-12-23,-7.524067837241105e-06,-0.0016075240678372412,6,6,low
2021-12-24,0.01790746909228943,0.016307469092289428,6,6,low
2021-12-25,-0.0010510377360619938,-0.0026510377360619937,6,6,low
2021-12-26,-0.004431918153022615,-0.006031918153022615,6,6,low
2021-12-27,0.011897104977528286,0.010297104977528285,6,6,low
2021-12-28,0.021016372901499325,0.019416372901499324,6,6,low
2021-12-29,0.02347088603025199,0.02187088603025199,6,6,low
2021-12-30,0.01177665502938018,0.010176655029380179,6,6,low
2021-12-31,0.01777598276380828,0.01617598276380828,6,6,low
2022-01-01,-0.00151483640580693,-0.00311483640580693,6,6,low
2022-01-02,0.005792469420584201,0.004192469420584201,6,6,low
2022-01-03,-0.003466362690153345,-0.005066362690153345,6,6,low
2022-01-04,0.01929070723669963,0.01769070723669963,6,6,low
2022-01-05,0.010407545994684658,0.008807545994684658,6,6,low
2022-01-06,0.007565743168687793,0.005965743168687793,6,6,low
2022-01-07,0.010270321892204995,0.008670321892204994,6,6,low
2022-01-08,-0.007552760596596559,-0.00915276059659656,6,6,low
2022-01-09,-0.011489711715934717,-0.013089711715934718,6,6,low
2022-01-10,-0.034474688415920315,-0.03607468841592031,6,6,low
2022-01-11,0.00115322889333405,-0.00044677110666595005,6,6,low
2022-01-12,-0.00442514078301114,-0.0060251407830111394,6,6,low
2022-01-13,0.001323339315320811,-0.0002766606846791892,6,6,low
2022-01-14,-0.009848683526951885,-0.011448683526951886,6,6,low
2022-01-15,-0.014648022505966665,-0.016248022505966665,6,6,low
2022-01-16,0.001395396004023823,-0.000204603995976177,6,6,low
2022-01-17,-0.0010237785836236524,-0.0026237785836236522,6,6,low
2022-01-18,0.01770812585932985,0.016108125859329848,6,6,low
2022-01-19,0.03361175957727404,0.03201175957727404,6,6,low
2022-01-20,0.0291825526484442,0.0275825526484442,6,6,low
2022-01-21,0.038962390178090035,0.03736239017809004,6,6,low
2022-01-22,0.010502011459116277,0.008902011459116276,6,6,low
2022-01-23,0.0015967496811705537,-3.2503188294463487e-06,6,6,low
2022-01-24,-0.009856991274968595,-0.011456991274968596,6,6,low
2022-01-25,-0.026211710162122117,-0.027811710162122118,6,6,low
2022-01-26,-0.01725322834059336,-0.018853228340593362,6,6,low
2022-01-27,-0.03241568353217588,-0.03401568353217588,6,6,low
2022-01-28,-0.020672728415753735,-0.022272728415753736,6,6,low
2022-01-29,-0.011556037755544563,-0.013156037755544563,6,6,low
2022-01-30,-0.006734223862972615,-0.008334223862972615,6,6,low
2022-01-31,-0.00549177938452007,-0.00709177938452007,6,6,low
2022-02-01,-0.004413528983411026,-0.006013528983411026,6,6,low
2022-02-02,-0.0003984800126953861,-0.001998480012695386,6,6,low
2022-02-03,0.003918310274830396,0.002318310274830396,6,6,low
2022-02-04,-0.02028666815638363,-0.02188666815638363,6,6,low
2022-02-05,-0.008003063248170413,-0.009603063248170413,6,6,low
2022-02-06,-0.0010026409218045172,-0.002602640921804517,6,6,low
2022-02-07,0.015205491544849178,0.013605491544849177,6,6,low
2022-02-08,0.006455626249089019,0.004855626249089019,6,6,low
2022-02-09,0.004054044905601892,0.002454044905601892,6,6,low
2022-02-10,-0.006056568427045696,-0.0076565684270456956,6,6,low
2022-02-11,-5.317473624077626e-05,-0.0016531747362407763,6,6,low
2022-02-12,-0.007491003136497431,-0.009091003136497432,6,6,low
2022-02-13,-0.00998945051749792,-0.01158945051749792,6,6,low
2022-02-14,-0.009234644021935766,-0.010834644021935767,6,6,low
2022-02-15,0.013470456867150933,0.011870456867150932,6,6,low
2022-02-16,-0.0036657405844174318,-0.005265740584417432,6,6,low
2022-02-17,0.0075151035697322635,0.005915103569732264,6,6,low
2022-02-18,-0.005590335314772883,-0.007190335314772883,6,6,high
2022-02-19,-0.006354694294267382,-0.007954694294267383,6,6,high
2022-02-20,-0.0030558348948073535,-0.004655834894807353,6,6,high
2022-02-21,0.010496224498375322,0.008896224498375321,6,6,low
2022-02-22,-0.008649590338832946,-0.010249590338832947,6,6,low
2022-02-23,-0.008887391721362763,-0.010487391721362763,6,6,low
2022-02-24,-0.017657268337181495,-0.019257268337181496,6,6,low
2022-02-25,-0.007271606719103582,-0.008871606719103583,6,6,low
2022-02-26,-0.0011600360639333757,-0.0027600360639333755,6,6,low
2022-02-27,0.02710261931707432,0.02550261931707432,6,6,low
2022-02-28,-0.002144079683970639,-0.003744079683970639,6,6,low
2022-03-01,0.004313258077381109,0.002713258077381109,6,6,high
2022-03-02,0.01578014585151435,0.01418014585151435,6,6,high
2022-03-03,0.024616341898720792,0.02301634189872079,6,6,high
2022-03-04,0.003453883531173152,0.0018538835311731519,6,6,high
2022-03-05,0.000540532131832222,-0.001059467868167778,6,6,high
2022-03-06,0.003776023406001295,0.002176023406001295,6,6,high
2022-03-07,0.00666405040478158,0.00506405040478158,6,6,high
2022-03-08,-0.018453979125998353,-0.020053979125998354,6,6,high
2022-03-09,-0.025598718424901933,-0.027198718424901933,6,6,high
2022-03-10,-0.019864438874829537,-0.021464438874829538,6,6,high
2022-03-11,0.004350323713686017,0.0027503237136860172,6,6,high
2022-03-12,-0.00010098754575741829,-0.0017009875457574184,6,6,high
2022-03-13,0.005351410010955439,0.003751410010955439,6,6,high
2022-03-14,-0.0015360150154750674,-0.0031360150154750672,6,6,high
2022-03-15,0.012603291899502371,0.01100329189950237,6,6,high
2022-03-16,0.024641806645792772,0.02304180664579277,6,6,high
2022-03-17,0.0008758383113246721,-0.000724161688675328,6,6,high
2022-03-18,-0.00015248860806248762,-0.0017524886080624877,6,6,high
2022-03-19,0.0017942302388772521,0.00019423023887725206,6,6,high
2022-03-20,-0.02259121206958005,-0.02419121206958005,6,6,high
2022-03-21,-0.014536382357299323,-0.016136382357299323,6,6,high
2022-03-22,-0.00747922857071745,-0.00907922857071745,6,6,high
2022-03-23,-0.014221459269303518,-0.015821459269303517,6,6,high
2022-03-24,-0.028735387669916394,-0.030335387669916395,6,6,high
2022-03-25,-0.006481393726984499,-0.0080813937269845,6,6,high
2022-03-26,0.0004532367728131044,-0.0011467632271868957,6,6,high
2022-03-27,-0.013887354719142715,-0.015487354719142716,6,6,high
2022-03-28,-0.004961793607415353,-0.006561793607415353,6,6,high
2022-03-29,-0.016089886794132775,-0.017689886794132775,6,6,high
2022-03-30,0.00022998336021105154,-0.0013700166397889485,6,6,high
2022-03-31,-0.004945908454208725,-0.006545908454208725,6,6,low
2022-04-01,-0.0140130240121911,-0.0156130240121911,6,6,low
2022-04-02,0.005337535590313901,0.0037375355903139012,6,6,low
2022-04-03,-0.022269820234644938,-0.02386982023464494,6,6,low
2022-04-04,-0.013567207100281413,-0.015167207100281414,6,6,low
2022-04-05,-0.01133945216306266,-0.012939452163062661,6,6,low
2022-04-06,-0.0039604819499776695,-0.005560481949977669,6,6,low
2022-04-07,0.017544728670519417,0.015944728670519416,6,6,low
2022-04-08,0.011617516723600653,0.010017516723600652,6,6,low
2022-04-09,0.012690040378127466,0.011090040378127466,6,6,low
2022-04-10,0.0034262756327898183,0.0018262756327898182,6,6,low
2022-04-11,-0.0006829435623485515,-0.0022829435623485514,6,6,low
2022-04-12,0.017534084313677274,0.015934084313677273,6,6,low
2022-04-13,-0.008507594535002943,-0.010107594535002944,6,6,low
2022-04-14,-0.004775207705841328,-0.006375207705841328,6,6,low
